objectid,pre_dir_tx,pre_type_t,name_tx,suf_type_t,suf_dir_tx,suffix_tx,full_name,new_nm_id,globalid,str_nm_id,usps_name
460374,,,ALDEN,ST,,,ALDEN ST,714186,476e65fc-a5a0-4312-975a-4dee7e6c6174,37,ALDEN ST
460375,,,ALDENA,RD,,,ALDENA RD,580123,5d5d293b-4cc9-4f09-b51d-197e595d332e,38,ALDENA RD
460376,,,ALDER,ST,,,ALDER ST,723320,920fed9b-13a8-4987-a2bf-20068a4fa70e,39,ALDER ST
460377,,,ALEXANDER,RD,,,ALEXANDER RD,722315,9c149fc6-d9ef-4677-b15e-011514e79497,41,ALEXANDER RD
460378,,,ALGONQUIN,RD,,,ALGONQUIN RD,705284,100b262a-66c8-499b-9fb1-d42b0c1ea2a3,42,ALGONQUIN RD
460379,,,ALLEN,CT,,,ALLEN CT,742205,c4873209-a310-4832-927a-f20ea7c6840d,43,ALLEN CT
460380,,,ALLEN,ST,,,ALLEN ST,713178,983dc31c-b298-4af5-bace-bdf4bcaf1560,44,ALLEN ST
460381,,,ALLENDALE,ST,,,ALLENDALE ST,723194,07bb9844-a965-40ef-bae3-0cf997ecedeb,45,ALLENDALE ST
460382,,,ALLISON,CIR,,,ALLISON CIR,793454,871b6433-f739-49bf-822f-3eb2216df00e,46,ALLISON CIR
460383,,,ALLSTON,AVE,,,ALLSTON AVE,817145,b05167c5-3f25-4071-9c5a-16511417e794,47,ALLSTON AVE
460384,,,ALMA,ST,,,ALMA ST,848158,0aebd86b-421a-42e0-a79e-da0e3ba14c65,48,ALMA ST
460385,,,ALMONT,AVE,,,ALMONT AVE,799190,ef1512f5-6200-4bb7-a1c1-129d3d147768,49,ALMONT AVE
460386,,,ALPINE,ST,,,ALPINE ST,760156,ef51f4eb-326a-44ff-a5c2-9ac9b9cc7273,50,ALPINE ST
460387,,,ALSADA,DR,,,ALSADA DR,615149,b03bde41-c99b-4fc4-b7f4-0dfb87c667ba,51,ALSADA DR
460388,,,ALVARADO,AVE,,,ALVARADO AVE,855232,873a00ab-2264-4ff8-b1dc-b8acf4b02c4d,52,ALVARADO AVE
460389,,,AMANOLA,AVE,,,AMANOLA AVE,817207,4ceaba95-5e81-4748-8c65-1fa604ac76d0,53,AMANOLA AVE
460390,,,AMBER,ST,,,AMBER ST,603201,3094223a-e2de-4326-aa6a-a283a8f256d1,54,AMBER ST
460391,,,AMES,ST,,,AMES ST,765135,518f75ab-0144-4bfb-8e26-f4e4d833cca5,55,AMES ST
460392,,,AMESBURY,ST,,,AMESBURY ST,850328,b074f92c-d97d-4c4a-881b-5db20e2bc087,56,AMESBURY ST
460393,,,AMHERST,ST,,,AMHERST ST,676258,6d5db30d-cc65-4650-88e6-45cf4628026f,57,AMHERST ST
460394,,,ANCONA,RD,,,ANCONA RD,820214,7e895168-745f-4d72-b8d5-8d7b1d4ac648,59,ANCONA RD
460395,,,ANDERSON,AVE,,,ANDERSON AVE,842185,45896a47-0ee4-4685-aaae-5e8495287886,60,ANDERSON AVE
460396,,,ANDOVER,ST,,,ANDOVER ST,752356,005fe66e-69a7-4598-90ae-eeda2feee4b4,61,ANDOVER ST
460397,,,ANDREWS,AVE,,,ANDREWS AVE,810307,18eb3172-cbfe-4bf5-bae9-c7b0c22e8f0f,62,ANDREWS AVE
460398,,,ANDY,RD,,,ANDY RD,593264,724d3ed8-2ae0-470d-834c-1619b505d305,63,ANDY RD
460399,,,ANGELO,ST,,,ANGELO ST,858170,46c0fd99-6d5a-4ac0-8c34-93b88945551e,64,ANGELO ST
460400,,,BUFFUM,ST,,,BUFFUM ST,656158,837be77b-ee45-42e4-81c5-b9dd4c6acbda,314,BUFFUM ST
460401,,,BURGESS,RD,,,BURGESS RD,708274,38a885e3-27dc-483c-9896-3ce4dbe597fd,316,BURGESS RD
460402,,,BURNCOAT,TER,,,BURNCOAT TER,765313,3ab58661-9258-41df-b368-7e43c70376e6,319,BURNCOAT TER
460403,,,BURNSIDE,CT,,,BURNSIDE CT,741201,4be78c33-d46a-4519-bf3d-dbe2ccb09254,321,BURNSIDE CT
460404,,,BURTON,ST,,,BURTON ST,756122,4c928361-9c53-4551-bc6f-dfa9b4831cae,324,BURTON ST
460405,,,GREEN ISLAND,BLVD,,,GREEN ISLAND BLVD,744181,e3e62818-087d-4d41-97f6-c7f2b947de0b,,GREEN ISLAND BLVD
460406,,,CANAL,ST,,,CANAL ST,752194,7c89af0c-eb32-41c8-be6b-75a4766a24b4,,CANAL ST
460407,,,HANCOCK HILL,DR,,,HANCOCK HILL DR,695303,87d98049-1ba5-4b71-bafe-ca02b7a4a1dd,895,HANCOCK HILL DR
460408,,,HANNA,RD,,,HANNA RD,644268,44e62833-7726-46b1-a0a2-41e7a12deae0,896,HANNA RD
460409,,,HAPGOOD,RD,,,HAPGOOD RD,696325,1a6ed7a7-455c-439b-bb59-1955f78081db,897,HAPGOOD RD
460410,,,HARA,ST,,,HARA ST,915126,ba828545-b629-45a0-9119-0d83d3b03415,898,HARA ST
460411,,,HARDING,ST,,,HARDING ST,751174,e618cb1d-85fb-4402-b765-13d3c50d1fec,899,HARDING ST
460412,,,HARLEM,ST,,,HARLEM ST,752145,82700d30-ed12-46a8-acf3-baec0a9fc04d,900,HARLEM ST
460413,,,HARLEY,DR,,,HARLEY DR,807379,e821e47c-79d2-4344-9653-407c4dd6f9cd,901,HARLEY DR
460414,,,HARLOW,ST,,,HARLOW ST,765285,ecab00dd-b425-4813-8b14-49bf1c1fc682,902,HARLOW ST
460415,,,HARMON,ST,,,HARMON ST,811193,4e3f06c7-b8b8-47ce-8ad9-30a918054faa,903,HARMON ST
460416,,,HAROLD,ST,,,HAROLD ST,845185,fbaf48af-5482-47d4-b443-6874fd8ace46,904,HAROLD ST
460417,,,HARRINGTON,WAY,,,HARRINGTON WAY,834206,7481eff7-295f-4f4f-a45c-faf8d7255c25,905,HARRINGTON WAY
460418,,,HARRIS,CT,,,HARRIS CT,726186,375e2e9f-f7ab-48a1-a80b-67bd64977783,906,HARRIS CT
460419,,,HARRISON,ST,,,HARRISON ST,765182,ed850f64-b1bb-4976-8a83-736277585f28,907,HARRISON ST
460420,,,HARTFORD,RD,,,HARTFORD RD,780402,2984db3e-7983-4aef-97fc-69e052560066,908,HARTFORD RD
460421,,,HARTSHORN,AVE,,,HARTSHORN AVE,652215,97ab7db0-67b5-4d3c-886e-e945c80d7a9a,909,HARTSHORN AVE
460422,,,HARTWELL,ST,,,HARTWELL ST,797470,086fd813-48e6-48de-bf97-ed1b82dbafee,910,HARTWELL ST
460423,,,HARVARD,PL,,,HARVARD PL,742226,a2bd4616-2f44-4234-9c94-013407d795b5,911,HARVARD PL
460424,,,HARVARD,ST,,,HARVARD ST,743232,affb2832-a5a0-4956-acda-7e02e6feaeb6,912,HARVARD ST
460425,,,HARWICH,ST,,,HARWICH ST,750069,2d17ed75-ba4e-49b3-9d2c-fe53c26da9d2,913,HARWICH ST
460426,,,HASKINS,ST,,,HASKINS ST,881116,83fbd3a5-23df-419b-a475-b4dd6d439f0b,914,HASKINS ST
460427,,,HASTINGS,AVE,,,HASTINGS AVE,727322,d8b2f31b-ead2-47c9-9971-df0ba5effabb,915,HASTINGS AVE
460428,,,HASTINGS,RD,,,HASTINGS RD,768425,7cdcbf36-afbf-4630-8dc0-a208844745cd,916,HASTINGS RD
460429,,,HATHAWAY,ST,,,HATHAWAY ST,701166,4b2382f6-fcb3-4f36-8935-7683dd0d5cb5,917,HATHAWAY ST
460430,,,HAVANA,RD,,,HAVANA RD,594087,50800066-df60-4226-8929-2d4d83279e45,918,HAVANA RD
460431,,,HAVELOCK,RD,,,HAVELOCK RD,653232,c7ebba51-5fb7-4b03-9616-49114a9a717a,919,HAVELOCK RD
460432,,,HAVILAND,ST,,,HAVILAND ST,697242,37df839b-998b-4fdb-9101-9727cc70cfc3,920,HAVILAND ST
460433,,,HAWKINS,ST,,,HAWKINS ST,794205,40814d97-9b30-40da-abd4-684489b533e8,921,HAWKINS ST
460434,,,HAWLEY,ST,,,HAWLEY ST,717209,e47c7561-aa5b-411a-b0b8-4925f9423cfc,922,HAWLEY ST
460435,,,HAWTHORNE,ST,,,HAWTHORNE ST,693170,2773607c-bcdc-4be5-a8e9-2cca5e55ea73,923,HAWTHORNE ST
460436,,,LONGFELLOW,RD,,,LONGFELLOW RD,676219,f31cf290-1bff-4970-8e48-e69345648c71,1183,LONGFELLOW RD
460437,,,LONGMEADOW,AVE,,,LONGMEADOW AVE,791359,0fbfbef1-0841-43f5-b905-0768000cc2ce,1184,LONGMEADOW AVE
460438,,,LONGWORTH,RD,,,LONGWORTH RD,681257,c538ae67-983f-4ade-939c-8fd829203a4d,1185,LONGWORTH RD
460439,,,LORD,ST,,,LORD ST,812215,9cbcd387-0d57-4000-95a6-ced78c752c08,1186,LORD ST
460440,,,LORENZO,ST,,,LORENZO ST,845173,a4816759-9cba-48ab-a059-793c441d568b,1188,LORENZO ST
460441,,,LORING,ST,,,LORING ST,733318,b11a6eee-ef83-4c2e-a7a5-dc54b7213de9,1189,LORING ST
460442,,,LORRAINE,RD,,,LORRAINE RD,834124,47698f89-30ef-4a89-9e6f-b2e8ae6cfe5e,1191,LORRAINE RD
460443,,,LOUDON,ST,,,LOUDON ST,696172,c4300f27-503e-4bd4-9bb4-2cb69a352c04,1192,LOUDON ST
460444,,,LOUISE,ST,,,LOUISE ST,760130,a5eac828-5f3c-453e-89cd-6ecce85e36c0,1193,LOUISE ST
460445,,,LOVELL,ST,,,LOVELL ST,667191,d91e0f76-86bc-4a68-b8b4-2e9128327bab,1195,LOVELL ST
460446,,,LOVELL,TER,,,LOVELL TER,662182,891e297c-236f-4283-b4ff-f12928e60452,1196,LOVELL TER
460447,,,LOWELL,ST,,,LOWELL ST,678151,5b180bbc-7c11-4516-8ae7-20264eabf4b1,1198,LOWELL ST
460448,,,LOWLAND,CT,,,LOWLAND CT,606253,d17484c8-b2eb-4fd5-95c9-c7b28109748d,1199,LOWLAND CT
460449,,,LUCIAN,ST,,,LUCIAN ST,669152,cedb62a0-712b-49d7-9d5e-5d66d1507384,1201,LUCIAN ST
460450,,,LUDINGTON,RD,,,LUDINGTON RD,628202,da1a6dff-d3f7-40cf-8656-0bcc91bc8e93,1202,LUDINGTON RD
460451,,,LUDLOW,ST,,,LUDLOW ST,602106,8f740134-c6c2-475d-9b32-2a51715c994d,1203,LUDLOW ST
460452,,,LULL,ST,,,LULL ST,665266,a9c11770-31e9-4399-ae20-3e04bac4b843,1205,LULL ST
460453,,,LUND,ST,,,LUND ST,763130,9f86199b-a43f-4e7b-b5d3-e6784606e712,1206,LUND ST
460454,,,LUNELLE,ST,,,LUNELLE ST,738174,bd9d429d-f0fe-466e-b31a-d508829cc85d,1208,LUNELLE ST
460455,,,LYMAN,ST,,,LYMAN ST,653120,9394b4f7-cab7-4fd8-ab46-c52e32788c9f,1211,LYMAN ST
460456,,,LYNDALE,RD,,,LYNDALE RD,781347,a99710b7-a45d-40c1-8b56-413d09a9cedb,1212,LYNDALE RD
460457,,,LYNNWOOD,LN,,,LYNNWOOD LN,656338,62bee760-2215-4eb4-beb4-a0b4232cdcbf,1213,LYNNWOOD LN
460458,,,LYON,PL,,,LYON PL,789216,2038f162-23bd-4a9a-b2d1-47cf8ef097f8,1214,LYON PL
460459,,,LYON,ST,,,LYON ST,787215,297e07b0-0d9a-4854-bd98-672f981ecd1f,1215,LYON ST
460460,,,MABELLE,ST,,,MABELLE ST,682251,e978c18c-70bc-4465-9fb2-e06eb781d0c7,1216,MABELLE ST
460461,,,MACCLAREY,WAY,,,MACCLAREY WAY,614248,24f74470-660f-4b3c-8d92-ce8381e10981,1217,MAC CLAREY WAY
460462,,,MADELINE,ST,,,MADELINE ST,635087,e09099d0-8916-4c37-8ef2-37d293c7f083,1219,MADELINE ST
460463,,,MAGNOLIA,AVE,,,MAGNOLIA AVE,786491,0ced6085-08b5-402e-a81e-6a2087901b7d,1221,MAGNOLIA AVE
460464,,,MAHER,ST,,,MAHER ST,614203,08032dc3-8f36-44a2-a082-580182b419f1,1222,MAHER ST
460465,,,MAIN,ST,,,MAIN ST,680157,3a56ce2e-6bd9-4a3a-8628-acd0b1a35f46,1223,MAIN ST
460466,,,MALDEN,ST,,,MALDEN ST,756447,522732a4-eb01-4836-a5d5-e7f5bc4fb8e8,1224,MALDEN ST
460467,,,MALDEN,TER,,,MALDEN TER,767436,dce531e1-0194-4a23-8080-4b07ccd75d95,1226,MALDEN TER
460468,,,MALMO,ST,,,MALMO ST,752105,ba9ae537-b224-4700-8073-007a7d88c9e1,1228,MALMO ST
460469,,,MALVERN,RD,,,MALVERN RD,706096,e54473d6-353d-4f8c-9c3c-c66cca442ad6,1229,MALVERN RD
460470,,,MANHATTAN,RD,,,MANHATTAN RD,620250,2669f8f6-df93-446d-b79c-2f4bf27f652e,1230,MANHATTAN RD
460471,,,MANN,ST,,,MANN ST,675201,e3fa0a59-7081-40e8-a211-3c7939d5e56f,1232,MANN ST
460472,,,MAPLE,ST,,,MAPLE ST,743217,017eabc3-3815-47e5-90ab-361d02d1049b,1235,MAPLE ST
460473,,,MAPLE TREE,LN,,,MAPLE TREE LN,679187,cb0d9e3d-6c8c-463d-9dd0-da437bbfa5e4,1237,MAPLE TREE LN
460474,,,MAPLEWOOD,RD,,,MAPLEWOOD RD,651243,d5a9046e-6fca-41a0-a8f2-656adac9300e,1240,MAPLEWOOD RD
460475,,,MARANOOK,RD,,,MARANOOK RD,728437,54f3577b-fb2f-4a90-a9e8-bbc3695cda45,1242,MARANOOK RD
460476,,,MARCH,ST,,,MARCH ST,804208,e73aeaf4-a879-4468-a5bc-9bb9cd6463d0,1245,MARCH ST
460477,,,MARIE,ST,,,MARIE ST,840174,dc03ac98-8d35-42a7-acc6-288a89614b56,1252,MARIE ST
460478,,,MARKET,ST,,,MARKET ST,755233,82710eee-631b-402e-bb30-8bdd5fc1ca8d,1255,MARKET ST
460479,,,MARLBORO,ST,,,MARLBORO ST,833229,fa1b8596-ce9e-4f7d-87c9-a07a92ca965e,1258,MARLBORO ST
460480,,,MARSHALL,ST,,,MARSHALL ST,802232,dc4de7b7-8472-428e-9c18-842adc02664c,1262,MARSHALL ST
460481,,,MARSHFIELD,ST,,,MARSHFIELD ST,751390,d51c2f80-3fee-45c5-a344-f8a52d44cf54,1263,MARSHFIELD ST
460482,,,MARSTON,WAY,,,MARSTON WAY,720229,a3b6cac2-b355-46db-9a6e-0cf3c457062f,1265,MARSTON WAY
460483,,,MARY JANE,CIR,,,MARY JANE CIR,688310,1cf71891-018e-420b-9d44-838cf52afeec,1268,MARY JANE CIR
460484,,,MASSACHUSETTS,AVE,,,MASSACHUSETTS AVE,714259,3c37bd26-706c-4351-b466-19609041295c,1272,MASSACHUSETTS AVE
460485,,,MASSASOIT,RD,,,MASSASOIT RD,833127,0a9128be-03a5-4bc2-acf2-ef9f0e22fdd7,1273,MASSASOIT RD
460486,,,HILMA,ST,,,HILMA ST,760347,d7125aae-e3bf-46c2-ad60-766ed28b6c65,962,HILMA ST
460487,,,HILTON,AVE,,,HILTON AVE,837185,f0eb8473-2c6f-40ac-9ee1-395028b9e332,963,HILTON AVE
460488,,,HINGHAM,RD,,,HINGHAM RD,713409,957f801f-80cc-47ef-ac35-27239c3acf65,964,HINGHAM RD
460489,,,HISCOX,ST,,,HISCOX ST,672180,d2b1ce9a-8a37-4f92-907a-3992090a2a79,965,HISCOX ST
460490,,,HITCHCOCK,RD,,,HITCHCOCK RD,675144,d34f864f-17f3-4af8-aa79-de91c21b3f66,966,HITCHCOCK RD
460491,,,HJELM,AVE,,,HJELM AVE,810099,135b49ea-c1e7-4866-beed-e1ee601a08b3,967,HJELM AVE
460492,,,HOBSON,AVE,,,HOBSON AVE,659182,a09cb390-60ea-44b4-b65b-00df2d1dfa53,968,HOBSON AVE
460493,,,HOCKANUM,WAY,,,HOCKANUM WAY,724373,ba4049df-9116-4f7a-bb78-00c25c0f93c2,969,HOCKANUM WAY
460494,,,HOLCOMBE,ST,,,HOLCOMBE ST,775148,a7190a09-b28d-48e7-8461-727134e39afd,970,HOLCOMBE ST
460495,,,HOLDEN,ST,,,HOLDEN ST,698371,c525c414-361c-42bb-bae7-4e1671da501c,971,HOLDEN ST
460496,,,HOLLAND,RD,,,HOLLAND RD,634141,e0687251-1f77-4017-9d58-10b9d9c71457,972,HOLLAND RD
460497,,,HOLLIS,ST,,,HOLLIS ST,700160,32413585-c97f-4610-8f65-8affbe9ec90f,973,HOLLIS ST
460498,,,HOLLYWOOD,ST,,,HOLLYWOOD ST,697186,071fcfd2-0117-4fe0-a2e3-a1caa553bfc8,974,HOLLYWOOD ST
460499,,,HOLT,AVE,,,HOLT AVE,757337,6000caee-255b-4d6a-8363-b61b64acdc05,975,HOLT AVE
460500,,,HOME,ST,,,HOME ST,734231,07445e60-0941-474d-b7a6-608c6dd3aa40,976,HOME ST
460501,,,HOMER,ST,,,HOMER ST,711250,2ea92cd7-5e92-44c0-ae24-6718d40f913c,977,HOMER ST
460502,,,HOMER WHEATON,ST,,,HOMER WHEATON ST,796339,07ff6f1f-66b2-4bb0-9f67-a3e385d72f58,978,HOMER WHEATON ST
460503,,,HOMESTEAD,AVE,,,HOMESTEAD AVE,719144,6bb286f7-e96b-441d-9dc1-459621d9c773,979,HOMESTEAD AVE
460504,,,HOOPER,ST,,,HOOPER ST,777251,35817f83-5860-444e-9031-9e0ed6de58b6,980,HOOPER ST
460505,,,HOPE,AVE,,,HOPE AVE,677097,e27ef706-6a71-4b82-8670-c4a74f165fea,981,HOPE AVE
460506,,,HOUCHIN,AVE,,,HOUCHIN AVE,734205,f767511e-f030-4247-9b08-df85b57b66ca,983,HOUCHIN AVE
460507,,,HOUGHTON,ST,,,HOUGHTON ST,789164,ef8b0949-c8fb-4a2f-b117-accb30b007cd,984,HOUGHTON ST
460508,,,HOUSATONIC,ST,,,HOUSATONIC ST,790387,f4939f27-4519-4a40-b2b3-6e9921ba6fee,985,HOUSATONIC ST
460509,,,HOWATSON,WAY,,,HOWATSON WAY,698253,6430f3ca-8e7a-4c8d-ad69-a50722424c4b,986,HOWATSON WAY
460510,,,HOWE,AVE,,,HOWE AVE,613262,1fafa113-4e0e-471b-891b-7f68c2fefbe2,987,HOWE AVE
460511,,,HOWE,ST,,,HOWE ST,721236,c62bdda2-3bd2-43f1-a310-6b37eb0d8815,988,HOWE ST
460512,,,HUDSON,PL,,,HUDSON PL,699215,025c047c-7f8e-4b7a-9c56-2cd4e2f8c17f,990,HUDSON PL
460513,,,HUDSON,ST,,,HUDSON ST,701216,b9a8efb2-f224-4d50-8c91-c8ba89a98df4,991,HUDSON ST
460514,,,HULBERT,RD,,,HULBERT RD,624109,4f58fcce-5bd4-4a92-91f4-4beb3d354f20,992,HULBERT RD
460515,,,HUMBOLDT,AVE,,,HUMBOLDT AVE,741255,f9ece7d5-c400-4873-b7f4-9354be02acc7,993,HUMBOLDT AVE
460516,,,HUMES,AVE,,,HUMES AVE,838354,1982c3fc-8f00-42ef-a8e9-5aeba1369342,994,HUMES AVE
460517,,,HUNNEWELL,RD,,,HUNNEWELL RD,759437,23b9560b-1c6f-44f4-b0d0-b222df3d3754,995,HUNNEWELL RD
460518,,,HUNTHURST,CIR,,,HUNTHURST CIR,620240,8ce91e30-0d16-4c88-867c-0ae6a4f4e52b,996,HUNTHURST CIR
460519,,,HUNTINGTON,AVE,,,HUNTINGTON AVE,727317,b7a8659d-7d7a-4a08-ab76-bfeb9be590a7,997,HUNTINGTON AVE
460520,,,HUNTLEY,ST,,,HUNTLEY ST,678238,8fb35864-cdbf-4397-ade7-176c6dea8812,998,HUNTLEY ST
460521,,,HURON,AVE,,,HURON AVE,835346,637d241f-b05f-4037-af42-d2a1f1d4a0d8,999,HURON AVE
460522,,,HURTLE,AVE,,,HURTLE AVE,865176,5c6f6bc3-d5f1-4016-b6f9-16127bd11f8e,1000,HURTLE AVE
460523,,,HYANNIS,PL,,,HYANNIS PL,828166,b36b999a-5979-423d-a124-098a9e8c359f,1001,HYANNIS PL
460524,,,HYCREST,DR,,,HYCREST DR,771346,0622d779-5715-48f7-b9af-8c027ee99a49,1003,HYCREST DR
460525,,,HYDE,ST,,,HYDE ST,762388,747c9016-4ecb-4cb6-8233-484285a9422e,1004,HYDE ST
460526,,,HYGEIA,ST,,,HYGEIA ST,772197,2b0f9887-7961-4faf-8476-132a44e3a997,1005,HYGEIA ST
460527,,INTERSTATE,190,,,,INTERSTATE 190,732396,83dde6a4-2a86-4b1d-bebe-fdbd0e87405c,1006,INTERSTATE 190
460528,,INTERSTATE,290,,,,INTERSTATE 290,771208,6e1a16a4-84d6-4a1d-b8bf-6d15cb0efeec,1007,INTERSTATE 290
460529,,,IDA,RD,,,IDA RD,834106,618b7a33-1a02-449c-b896-3cd96e6bade1,1008,IDA RD
460530,,,LAWNFAIR,ST,,,LAWNFAIR ST,672199,50063773-bd5b-4caf-90dd-2047827f2e9c,1147,LAWNFAIR ST
460531,,,LELAND,ST,,,LELAND ST,788080,7f29d0ff-8656-44a1-8b8f-3423f9d41bfd,1157,LELAND ST
460532,,,NEPONSET,ST,,,NEPONSET ST,744339,1e858ec2-4890-4cfd-828f-37528c0042c3,1404,NEPONSET ST
460533,,,NEPTUNE,RD,,,NEPTUNE RD,697316,952bf473-1607-4e34-a514-56adcdb181e7,1405,NEPTUNE RD
460534,,,NEVADA,ST,,,NEVADA ST,669229,ae1cd749-f99a-45a1-b3a0-042f5fde8421,1406,NEVADA ST
460535,,,NEW,ST,,,NEW ST,764289,498a970c-2dfb-4c80-9b2c-ec27bd8589c6,1407,NEW ST
460536,,,NEW BOND,ST,,,NEW BOND ST,733370,79949a3b-e8d2-45e1-8ef5-78e13356c1aa,1408,NEW BOND ST
460537,,,NEW VISTA,LN,,,NEW VISTA LN,825367,07579c53-4e4f-4a86-a0ef-e82685157902,1409,NEW VISTA LN
460538,,,NEW YORK,ST,,,NEW YORK ST,667126,ddde6a91-5d36-40f8-b194-2eaf2e51107b,1410,NEW YORK ST
460539,,,NEWBURN,RD,,,NEWBURN RD,582278,5ae0c316-a6a7-46b0-acec-8f5ffcd9b5a3,1411,NEWBURN RD
460540,,,NEWBURY,ST,,,NEWBURY ST,719207,449f5459-c80b-4a45-b60c-4672b30b8bba,1412,NEWBURY ST
460541,,,NEWPORT,ST,,,NEWPORT ST,768238,ea22f7de-22a7-4b84-b266-971c3793f8a2,1413,NEWPORT ST
460542,,,NEWTON,AVE,,,NEWTON AVE,682240,66b7a8eb-48c6-4093-93d8-0fadf620c1e1,1414,NEWTON AVE
460543,,,NILES,ST,,,NILES ST,869127,8d7b6fb2-eb8a-496f-8901-66b8f81bb971,1416,NILES ST
460544,,,NIPMUCK,ST,,,NIPMUCK ST,614206,b2ff4fcc-7403-4e23-8598-ad00d49818da,1417,NIPMUCK ST
460545,,,NIXON,AVE,,,NIXON AVE,664140,70c59acd-6664-456b-9cdf-06e2228245ec,1418,NIXON AVE
460546,,,NIZAM,DR,,,NIZAM DR,647373,9097eb4f-3aaa-4151-b8b6-c880c0c44ce6,1419,NIZAM DR
460547,,,NOME,ST,,,NOME ST,827349,30da101a-eb88-4929-9d08-26d625376c22,1420,NOME ST
460548,,,NONQUIT,ST,,,NONQUIT ST,866210,404e08ca-12a5-4f0a-8ecf-fe11267d2491,1421,NONQUIT ST
460549,,,NORCROSS,ST,,,NORCROSS ST,660206,32111c6e-86c1-44a8-8e3e-bf1f3d771828,1422,NORCROSS ST
460550,,,NORFOLK,CT,,,NORFOLK CT,795207,18098eea-98b2-4bbd-b1d2-417f4a6515fa,1424,NORFOLK CT
460551,,,NORFOLK,ST,,,NORFOLK ST,798210,b062ca09-acfb-473e-9e1d-be91ffce5d33,1425,NORFOLK ST
460552,,,NORMAN,AVE,,,NORMAN AVE,691214,f4e4b6fc-35b8-40da-bcde-77978ef056ad,1427,NORMAN AVE
460553,,,NORRBACK,AVE,,,NORRBACK AVE,762446,075aa338-6b7d-4c26-a0c5-801cb9291a15,1428,NORRBACK AVE
460554,,,NORTH,ST,,,NORTH ST,742279,6fa5844c-8cee-4417-8e4a-08ce37fd9808,1430,NORTH ST
460555,,,NORTH POND,RD,,,NORTH POND RD,702332,8b1acb8a-394f-4199-8574-533277c238ad,1431,N POND RD
460556,,,NORTH BEND,RD,,,NORTH BEND RD,590309,7aca33ef-0165-429e-81e7-530e33c9a367,1432,N BEND RD
460557,,,NORTH WORCESTER,AVE,,,NORTH WORCESTER AVE,687404,bc839948-cc20-4912-a7ea-17930a6c3e04,1433,N WORCESTER AVE
460558,,,NORTHAMPTON,ST,,,NORTHAMPTON ST,768259,bec38405-cdaa-4138-bd73-4d6526a537cc,1434,NORTHAMPTON ST
460559,,,NORTHBORO,ST,,,NORTHBORO ST,834232,729c997c-6685-4de6-9393-a4c1b8d7a913,1435,NORTHBORO ST
460560,,,NORTHRIDGE,ST,,,NORTHRIDGE ST,672191,53f86438-9c17-4d09-adef-725eff0168bc,1436,NORTHRIDGE ST
460561,,,NORTHEAST,CUTOFF,,,NORTHEAST CUTOFF,841372,6f3f64a4-125f-417e-8a8a-4b1d4186d8f5,1437,NE CUTOFF
460562,,,MIDLAND,ST,,,MIDLAND ST,674241,9d4a74d6-b29e-484c-8c40-3149b46e6b9f,1323,MIDLAND ST
460563,,,MILLBURY,ST,,,MILLBURY ST,768113,b797e396-fb6e-4f00-9cf7-f9ef60ce93db,1330,MILLBURY ST
460564,,,MONTICELLO,DR,WEST,,MONTICELLO DR WEST,609153,b387d787-ac93-4a6b-8eaa-e11e3a414eb5,1356,MONTICELLO DR W
460565,,,NEWTON,AVE,NORTH,,NEWTON AVE NORTH,687268,811fbd72-420c-4335-9029-646bbc5a89a7,1415,NEWTON AVE N
460566,,,NORDICA,ST,,,NORDICA ST,604279,8e5cf272-028d-4df5-9850-5ee4b63a0cd1,1423,NORDICA ST
460567,,,NORMAL,ST,,,NORMAL ST,772222,a75759a4-6832-4a92-9cf9-4196e8b9a44b,1426,NORMAL ST
460568,,,NORTH,PKWY,,,NORTH PKWY,790321,32fe6c5f-dccd-43aa-bfc4-ab3880cea905,1429,NORTH PKWY
460569,,,NORTON,DR,,,NORTON DR,736348,3c66844e-d3eb-481c-97f5-85919dc27748,1439,NORTON DR
460570,,,NYLAND,ST,,,NYLAND ST,803069,a9d86c7c-1158-4fd0-9af0-118e1de2db37,1446,NYLAND ST
460571,,,OAK,ST,,,OAK ST,728220,0df0eecc-2477-47d7-835a-df7ee5fbf440,1449,OAK ST
460572,,,OAKVIEW,ST,,,OAKVIEW ST,848326,5a4459f9-b9e6-4221-bf91-ca8c7e7e0b9e,1456,OAKVIEW ST
460573,,,OBERLIN,ST,,,OBERLIN ST,696177,cf95c0d2-1f47-457e-a2ea-ef5e4d8e06cc,1459,OBERLIN ST
460574,,,OLEAN,ST,,,OLEAN ST,584296,27d832f3-9760-4bd1-b51c-55118c610e95,1469,OLEAN ST
460575,,,OLEAN,ST,SOUTH,,OLEAN ST SOUTH,597270,9b9bbcf9-c835-41a0-9f17-ac742da61825,1470,OLEAN ST S
460576,,,ONANDAGA,ST,,,ONANDAGA ST,801360,29f955b4-f2a2-45bf-805e-8c23f06e90b8,1476,ONANDAGA ST
460577,,,ONTARIO,ST,,,ONTARIO ST,795369,c240072c-54d1-4dd5-b7db-5ddc7d126d1e,1479,ONTARIO ST
460578,,,OREAD,ST,,,OREAD ST,721179,e1298b36-5681-46cf-85cc-24461149ac42,1482,OREAD ST
460579,,,ORLANDO,AVE,,,ORLANDO AVE,703414,2555866b-ec60-4b6f-860b-52a8f30e770a,1486,ORLANDO AVE
